Season,Land Type,Soil Type,Water Source,Land Size,Previous Crop,Suggested Crop
Winter,Plain,Sandy,Rainfed,44.3,Rice,Barley
Summer,Hilly,Clay,Rainfed,36.2,Wheat,Rice
Monsoon,Coastal,Sandy,Groundwater,9.3,Rice,Soybean
Monsoon,Plain,Loam,Irrigated,48.9,Rice,Rice
Monsoon,Hilly,Sandy,Groundwater,43.6,Sugarcane,Soybean
Monsoon,Coastal,Clay,Rainfed,19.9,Rice,Paddy
Summer,Plain,Silt,Rainfed,25.3,Soybean,Sugarcane
Summer,Coastal,Loam,Groundwater,20.9,Sugarcane,Maize
Winter,Hilly,Silt,Rainfed,1.2,Rice,Pea
Summer,Plain,Sandy,Rainfed,28.9,Rice,Cotton
Summer,Plain,Loam,Irrigated,4.8,Wheat,Maize
Winter,Hilly,Sandy,Groundwater,33.5,Rice,Barley
Monsoon,Hilly,Clay,Groundwater,2.7,Wheat,Paddy
Winter,Hilly,Clay,Groundwater,41.6,Corn,Mustard
Summer,Hilly,Silt,Rainfed,23.2,Corn,Sugarcane
Winter,Hilly,Sandy,Groundwater,45.2,Cotton,Barley
Winter,Hilly,Sandy,Irrigated,9.6,Cotton,Barley
Summer,Hilly,Sandy,Rainfed,23.7,Wheat,Cotton
Summer,Coastal,Loam,Groundwater,18.5,Sugarcane,Maize
Monsoon,Hilly,Clay,Groundwater,38.7,Rice,Paddy
Winter,Hilly,Loam,Irrigated,3.9,Sugarcane,Wheat
Winter,Plain,Loam,Groundwater,30.0,Cotton,Wheat
Winter,Plain,Loam,Rainfed,1.0,Sugarcane,Wheat
Summer,Hilly,Clay,Irrigated,40.3,Soybean,Rice
Summer,Hilly,Loam,Rainfed,26.1,Sugarcane,Maize
Summer,Hilly,Silt,Irrigated,16.2,Sugarcane,Sugarcane
Winter,Hilly,Loam,Irrigated,43.4,Rice,Wheat
Winter,Plain,Silt,Irrigated,41.8,Corn,Pea
Monsoon,Hilly,Silt,Rainfed,6.6,Sugarcane,Groundnut
Winter,Hilly,Sandy,Groundwater,32.1,Sugarcane,Barley
Monsoon,Coastal,Sandy,Rainfed,6.2,Cotton,Soybean
Monsoon,Coastal,Loam,Groundwater,46.3,Cotton,Rice
Monsoon,Coastal,Clay,Groundwater,8.0,Sugarcane,Paddy
Summer,Hilly,Sandy,Groundwater,30.3,Corn,Cotton
Monsoon,Coastal,Sandy,Irrigated,23.0,Wheat,Soybean
Monsoon,Plain,Loam,Irrigated,40.2,Rice,Rice
Winter,Plain,Loam,Rainfed,19.2,Wheat,Wheat
Winter,Coastal,Loam,Groundwater,42.7,Wheat,Wheat
Monsoon,Coastal,Loam,Rainfed,44.3,Wheat,Rice
Summer,Plain,Silt,Irrigated,29.4,Soybean,Sugarcane
Winter,Coastal,Sandy,Groundwater,26.2,Cotton,Barley
Summer,Plain,Clay,Irrigated,13.1,Soybean,Rice
Monsoon,Hilly,Clay,Rainfed,20.8,Cotton,Paddy
Monsoon,Plain,Sandy,Groundwater,21.3,Cotton,Soybean
Summer,Plain,Sandy,Irrigated,16.9,Wheat,Cotton
Monsoon,Hilly,Sandy,Irrigated,35.8,Sugarcane,Soybean
Winter,Hilly,Sandy,Irrigated,16.9,Sugarcane,Barley
Summer,Hilly,Sandy,Rainfed,26.9,Cotton,Cotton
Winter,Coastal,Clay,Rainfed,36.9,Cotton,Mustard
Summer,Hilly,Sandy,Groundwater,19.2,Sugarcane,Cotton
Monsoon,Plain,Sandy,Irrigated,43.9,Corn,Soybean
Winter,Plain,Silt,Groundwater,9.9,Wheat,Pea
Winter,Plain,Sandy,Groundwater,35.5,Rice,Barley
Monsoon,Coastal,Clay,Rainfed,4.6,Soybean,Paddy
Summer,Plain,Sandy,Groundwater,33.8,Soybean,Cotton
Summer,Coastal,Clay,Irrigated,39.4,Wheat,Rice
Summer,Plain,Sandy,Rainfed,10.2,Wheat,Cotton
Monsoon,Plain,Loam,Groundwater,33.8,Wheat,Rice
Summer,Plain,Loam,Rainfed,24.3,Rice,Maize
Monsoon,Plain,Clay,Groundwater,40.8,Wheat,Paddy
Summer,Plain,Silt,Groundwater,47.0,Corn,Sugarcane
Monsoon,Plain,Silt,Irrigated,44.8,Corn,Groundnut
Monsoon,Coastal,Loam,Rainfed,17.1,Sugarcane,Rice
Winter,Plain,Loam,Groundwater,1.8,Wheat,Wheat
Summer,Hilly,Sandy,Rainfed,49.1,Cotton,Cotton
Summer,Coastal,Silt,Irrigated,13.8,Cotton,Sugarcane
Summer,Hilly,Sandy,Groundwater,33.7,Corn,Cotton
Monsoon,Coastal,Sandy,Irrigated,23.5,Wheat,Soybean
Summer,Hilly,Clay,Rainfed,21.0,Cotton,Rice
Winter,Hilly,Loam,Groundwater,3.3,Rice,Wheat
Winter,Hilly,Loam,Rainfed,43.4,Rice,Wheat
Winter,Plain,Loam,Rainfed,5.2,Sugarcane,Wheat
Winter,Plain,Loam,Groundwater,24.2,Soybean,Wheat
Winter,Hilly,Sandy,Irrigated,3.0,Rice,Barley
Monsoon,Plain,Clay,Irrigated,41.4,Rice,Paddy
Winter,Plain,Loam,Irrigated,33.1,Cotton,Wheat
Monsoon,Plain,Sandy,Irrigated,37.9,Cotton,Soybean
Winter,Plain,Silt,Groundwater,34.6,Cotton,Pea
Winter,Coastal,Silt,Irrigated,19.0,Cotton,Pea
Winter,Plain,Loam,Groundwater,38.7,Soybean,Wheat
Summer,Plain,Silt,Irrigated,15.6,Wheat,Sugarcane
Monsoon,Hilly,Sandy,Irrigated,42.8,Cotton,Soybean
Summer,Hilly,Sandy,Groundwater,9.3,Soybean,Cotton
Monsoon,Plain,Clay,Groundwater,20.3,Soybean,Paddy
Winter,Coastal,Loam,Irrigated,8.9,Corn,Wheat
Winter,Coastal,Sandy,Irrigated,43.5,Rice,Barley
Winter,Plain,Sandy,Irrigated,24.9,Corn,Barley
Summer,Plain,Clay,Irrigated,26.9,Wheat,Rice
Summer,Coastal,Sandy,Irrigated,43.1,Soybean,Cotton
Winter,Coastal,Silt,Rainfed,34.0,Cotton,Pea
Summer,Coastal,Loam,Rainfed,25.0,Corn,Maize
Winter,Coastal,Silt,Groundwater,7.8,Corn,Pea
Monsoon,Plain,Sandy,Rainfed,40.9,Soybean,Soybean
Summer,Plain,Sandy,Irrigated,37.8,Soybean,Cotton
Monsoon,Hilly,Loam,Irrigated,17.5,Wheat,Rice
Summer,Hilly,Clay,Rainfed,39.7,Sugarcane,Rice
Summer,Plain,Sandy,Irrigated,36.2,Soybean,Cotton
Winter,Coastal,Clay,Irrigated,17.4,Rice,Mustard
Monsoon,Plain,Sandy,Groundwater,49.3,Wheat,Soybean
Monsoon,Coastal,Silt,Irrigated,31.1,Rice,Groundnut
Winter,Coastal,Loam,Rainfed,11.3,Rice,Wheat
Winter,Coastal,Sandy,Irrigated,3.9,Cotton,Barley
Winter,Hilly,Clay,Groundwater,17.1,Rice,Mustard
Summer,Hilly,Silt,Groundwater,4.6,Sugarcane,Sugarcane
Monsoon,Coastal,Loam,Groundwater,15.3,Wheat,Rice
Summer,Hilly,Silt,Irrigated,46.0,Sugarcane,Sugarcane
Monsoon,Coastal,Loam,Groundwater,3.2,Rice,Rice
Winter,Plain,Sandy,Irrigated,18.7,Wheat,Barley
Winter,Coastal,Silt,Irrigated,26.3,Sugarcane,Pea
Winter,Plain,Silt,Irrigated,31.8,Corn,Pea
Summer,Plain,Silt,Irrigated,1.2,Corn,Sugarcane
Winter,Coastal,Loam,Irrigated,31.2,Soybean,Wheat
Summer,Coastal,Clay,Irrigated,9.0,Rice,Rice
Winter,Plain,Loam,Rainfed,19.2,Rice,Wheat
Monsoon,Hilly,Clay,Groundwater,17.8,Sugarcane,Paddy
Winter,Plain,Loam,Rainfed,14.5,Sugarcane,Wheat
Summer,Plain,Sandy,Groundwater,26.6,Wheat,Cotton
Winter,Hilly,Silt,Irrigated,30.0,Sugarcane,Pea
Winter,Hilly,Loam,Irrigated,41.0,Sugarcane,Wheat
Monsoon,Coastal,Clay,Groundwater,29.9,Cotton,Paddy
Winter,Coastal,Loam,Irrigated,28.9,Sugarcane,Wheat
Summer,Hilly,Clay,Groundwater,39.4,Cotton,Rice
Summer,Plain,Clay,Groundwater,31.9,Sugarcane,Rice
Summer,Plain,Silt,Groundwater,5.3,Wheat,Sugarcane
Summer,Plain,Sandy,Irrigated,16.4,Wheat,Cotton
Winter,Hilly,Loam,Groundwater,25.9,Corn,Wheat
Summer,Hilly,Silt,Groundwater,21.2,Cotton,Sugarcane
Winter,Coastal,Silt,Irrigated,9.4,Wheat,Pea
Summer,Hilly,Clay,Rainfed,17.9,Wheat,Rice
Summer,Plain,Loam,Rainfed,19.7,Cotton,Maize
Winter,Hilly,Loam,Irrigated,5.2,Soybean,Wheat
Monsoon,Hilly,Sandy,Rainfed,18.3,Sugarcane,Soybean
Monsoon,Plain,Loam,Groundwater,12.4,Corn,Rice
Monsoon,Plain,Clay,Groundwater,28.8,Corn,Paddy
Monsoon,Coastal,Sandy,Irrigated,37.9,Sugarcane,Soybean
Summer,Coastal,Loam,Rainfed,28.8,Rice,Maize
Winter,Coastal,Silt,Groundwater,18.6,Rice,Pea
Winter,Coastal,Silt,Rainfed,29.4,Corn,Pea
Monsoon,Plain,Sandy,Irrigated,24.1,Rice,Soybean
Summer,Coastal,Clay,Irrigated,37.7,Sugarcane,Rice
Winter,Hilly,Silt,Groundwater,13.4,Cotton,Pea
Winter,Plain,Clay,Groundwater,33.5,Soybean,Mustard
Summer,Plain,Sandy,Irrigated,8.5,Rice,Cotton
Monsoon,Coastal,Clay,Rainfed,47.4,Sugarcane,Paddy
Monsoon,Plain,Sandy,Groundwater,39.5,Wheat,Soybean
Winter,Hilly,Loam,Rainfed,6.6,Soybean,Wheat
Monsoon,Plain,Silt,Groundwater,48.3,Corn,Groundnut
Monsoon,Plain,Silt,Groundwater,12.7,Soybean,Groundnut
Summer,Coastal,Silt,Rainfed,16.5,Corn,Sugarcane
Summer,Plain,Clay,Groundwater,27.4,Cotton,Rice
Winter,Coastal,Silt,Groundwater,7.6,Corn,Pea
Monsoon,Plain,Loam,Irrigated,37.3,Cotton,Rice
Winter,Hilly,Silt,Rainfed,36.3,Corn,Pea
Monsoon,Coastal,Clay,Groundwater,47.4,Soybean,Paddy
Monsoon,Coastal,Clay,Rainfed,11.2,Soybean,Paddy
Winter,Plain,Silt,Groundwater,15.9,Corn,Pea
Summer,Coastal,Sandy,Irrigated,2.2,Corn,Cotton
Monsoon,Hilly,Silt,Groundwater,45.8,Sugarcane,Groundnut
Winter,Hilly,Loam,Rainfed,27.5,Rice,Wheat
Winter,Hilly,Silt,Irrigated,21.1,Cotton,Pea
Winter,Hilly,Clay,Groundwater,10.9,Soybean,Mustard
Winter,Coastal,Clay,Rainfed,21.7,Corn,Mustard
Summer,Hilly,Loam,Groundwater,42.0,Rice,Maize
Winter,Hilly,Silt,Rainfed,13.0,Cotton,Pea
Winter,Hilly,Clay,Groundwater,33.3,Cotton,Mustard
Winter,Plain,Silt,Groundwater,13.0,Soybean,Pea
Winter,Hilly,Clay,Irrigated,4.7,Wheat,Mustard
Winter,Hilly,Loam,Groundwater,22.7,Wheat,Wheat
Summer,Hilly,Loam,Irrigated,19.9,Corn,Maize
Winter,Plain,Sandy,Groundwater,10.2,Corn,Barley
Winter,Coastal,Loam,Irrigated,5.2,Cotton,Wheat
Summer,Hilly,Silt,Irrigated,45.1,Soybean,Sugarcane
Monsoon,Coastal,Loam,Groundwater,34.2,Corn,Rice
Summer,Hilly,Silt,Rainfed,2.4,Corn,Sugarcane
Monsoon,Hilly,Loam,Irrigated,29.0,Wheat,Rice
Summer,Plain,Sandy,Rainfed,26.5,Sugarcane,Cotton
Summer,Plain,Clay,Rainfed,27.0,Soybean,Rice
Winter,Hilly,Loam,Irrigated,8.7,Corn,Wheat
Monsoon,Plain,Loam,Groundwater,18.4,Wheat,Rice
Summer,Coastal,Clay,Irrigated,27.3,Corn,Rice
Summer,Coastal,Sandy,Rainfed,43.1,Rice,Cotton
Summer,Plain,Silt,Rainfed,38.3,Rice,Sugarcane
Monsoon,Coastal,Clay,Groundwater,37.8,Corn,Paddy
Monsoon,Coastal,Sandy,Irrigated,45.7,Wheat,Soybean
Monsoon,Coastal,Sandy,Groundwater,41.2,Soybean,Soybean
Winter,Plain,Loam,Irrigated,16.7,Sugarcane,Wheat
Summer,Coastal,Loam,Rainfed,29.6,Sugarcane,Maize
Winter,Plain,Clay,Irrigated,35.7,Wheat,Mustard
Summer,Hilly,Silt,Groundwater,7.0,Corn,Sugarcane
Summer,Hilly,Silt,Groundwater,12.4,Sugarcane,Sugarcane
Winter,Hilly,Silt,Groundwater,37.4,Cotton,Pea
Monsoon,Hilly,Silt,Rainfed,12.7,Rice,Groundnut
Monsoon,Plain,Sandy,Rainfed,22.7,Soybean,Soybean
Summer,Coastal,Loam,Groundwater,7.7,Soybean,Maize
Monsoon,Plain,Silt,Rainfed,41.9,Sugarcane,Groundnut
Monsoon,Plain,Sandy,Groundwater,6.7,Corn,Soybean
Monsoon,Coastal,Clay,Groundwater,11.0,Sugarcane,Paddy
Winter,Plain,Silt,Rainfed,32.4,Soybean,Pea
Monsoon,Plain,Sandy,Groundwater,6.2,Cotton,Soybean
Summer,Plain,Loam,Irrigated,3.3,Sugarcane,Maize
Winter,Plain,Loam,Groundwater,10.3,Wheat,Wheat
Winter,Plain,Sandy,Groundwater,18.4,Rice,Barley
Summer,Hilly,Silt,Irrigated,44.7,Corn,Sugarcane
Summer,Coastal,Silt,Irrigated,19.6,Soybean,Sugarcane
Winter,Hilly,Loam,Irrigated,22.2,Soybean,Wheat
Winter,Coastal,Silt,Rainfed,40.5,Rice,Pea
Winter,Coastal,Sandy,Irrigated,30.7,Soybean,Barley
Winter,Coastal,Clay,Rainfed,19.0,Wheat,Mustard
Summer,Plain,Loam,Irrigated,42.2,Wheat,Maize
Winter,Hilly,Sandy,Irrigated,40.3,Cotton,Barley
Summer,Hilly,Sandy,Rainfed,14.4,Corn,Cotton
Monsoon,Coastal,Silt,Irrigated,11.6,Sugarcane,Groundnut
Winter,Coastal,Sandy,Rainfed,42.0,Sugarcane,Barley
Monsoon,Hilly,Sandy,Rainfed,3.0,Wheat,Soybean
Winter,Plain,Clay,Groundwater,31.5,Soybean,Mustard
Winter,Hilly,Clay,Irrigated,33.7,Wheat,Mustard
Monsoon,Coastal,Sandy,Groundwater,38.4,Wheat,Soybean
Summer,Coastal,Clay,Groundwater,27.7,Wheat,Rice
Monsoon,Hilly,Sandy,Rainfed,43.2,Wheat,Soybean
Winter,Plain,Sandy,Irrigated,20.2,Rice,Barley
Summer,Hilly,Sandy,Groundwater,40.7,Soybean,Cotton
Monsoon,Hilly,Clay,Rainfed,15.2,Wheat,Paddy
Monsoon,Hilly,Clay,Groundwater,29.1,Corn,Paddy
Summer,Plain,Silt,Rainfed,11.8,Soybean,Sugarcane
Monsoon,Plain,Clay,Rainfed,12.2,Sugarcane,Paddy
Monsoon,Hilly,Sandy,Rainfed,44.9,Cotton,Soybean
Winter,Hilly,Silt,Irrigated,46.8,Cotton,Pea
Monsoon,Plain,Clay,Groundwater,37.4,Rice,Paddy
Winter,Hilly,Silt,Irrigated,37.3,Sugarcane,Pea
Monsoon,Hilly,Sandy,Rainfed,20.4,Sugarcane,Soybean
Winter,Plain,Loam,Groundwater,6.4,Wheat,Wheat
Monsoon,Coastal,Silt,Rainfed,44.4,Cotton,Groundnut
Winter,Plain,Silt,Irrigated,44.6,Wheat,Pea
Monsoon,Coastal,Silt,Rainfed,24.0,Sugarcane,Groundnut
Summer,Plain,Sandy,Groundwater,22.6,Corn,Cotton
Summer,Hilly,Sandy,Irrigated,25.1,Wheat,Cotton
Monsoon,Plain,Sandy,Groundwater,43.6,Sugarcane,Soybean
Winter,Hilly,Silt,Rainfed,13.3,Wheat,Pea
Winter,Plain,Loam,Rainfed,16.4,Soybean,Wheat
Monsoon,Hilly,Clay,Rainfed,41.1,Wheat,Paddy
Summer,Plain,Sandy,Rainfed,49.8,Cotton,Cotton
Summer,Coastal,Loam,Groundwater,1.8,Corn,Maize
Summer,Hilly,Silt,Irrigated,22.7,Soybean,Sugarcane
Summer,Coastal,Loam,Rainfed,11.0,Soybean,Maize
Winter,Plain,Loam,Irrigated,49.6,Wheat,Wheat
Summer,Hilly,Clay,Groundwater,23.2,Wheat,Rice
Winter,Plain,Sandy,Rainfed,10.2,Sugarcane,Barley
Monsoon,Coastal,Loam,Rainfed,43.5,Wheat,Rice
Monsoon,Plain,Sandy,Groundwater,8.0,Sugarcane,Soybean
Monsoon,Coastal,Silt,Rainfed,18.3,Soybean,Groundnut
Monsoon,Plain,Silt,Rainfed,47.7,Sugarcane,Groundnut
Winter,Coastal,Sandy,Rainfed,44.3,Wheat,Barley
Monsoon,Coastal,Clay,Groundwater,16.9,Cotton,Paddy
Winter,Hilly,Loam,Irrigated,49.4,Corn,Wheat
Summer,Coastal,Clay,Rainfed,38.1,Wheat,Rice
Winter,Hilly,Silt,Rainfed,40.4,Rice,Pea
Summer,Hilly,Sandy,Irrigated,40.2,Corn,Cotton
Monsoon,Coastal,Clay,Groundwater,15.0,Corn,Paddy
Monsoon,Hilly,Loam,Groundwater,5.8,Wheat,Rice
Monsoon,Coastal,Sandy,Irrigated,47.6,Wheat,Soybean
Monsoon,Coastal,Loam,Rainfed,12.5,Wheat,Rice
Winter,Coastal,Clay,Rainfed,8.2,Sugarcane,Mustard
Monsoon,Hilly,Silt,Groundwater,37.6,Wheat,Groundnut
Summer,Coastal,Silt,Groundwater,15.9,Corn,Sugarcane
Winter,Plain,Clay,Groundwater,14.3,Soybean,Mustard
Summer,Plain,Clay,Groundwater,18.4,Sugarcane,Rice
Summer,Hilly,Loam,Groundwater,11.0,Sugarcane,Maize
Winter,Coastal,Silt,Groundwater,19.9,Corn,Pea
Winter,Coastal,Sandy,Rainfed,3.5,Cotton,Barley
Summer,Coastal,Clay,Irrigated,27.2,Wheat,Rice
Summer,Hilly,Loam,Rainfed,26.6,Rice,Maize
Summer,Plain,Loam,Rainfed,8.9,Corn,Maize
Summer,Plain,Clay,Irrigated,19.5,Sugarcane,Rice
Winter,Plain,Clay,Rainfed,6.2,Sugarcane,Mustard
Summer,Plain,Silt,Irrigated,20.0,Wheat,Sugarcane
Winter,Hilly,Sandy,Groundwater,13.6,Rice,Barley
Winter,Hilly,Clay,Rainfed,14.6,Soybean,Mustard
Summer,Plain,Clay,Groundwater,26.7,Sugarcane,Rice
Summer,Hilly,Sandy,Groundwater,48.0,Sugarcane,Cotton
Summer,Plain,Clay,Groundwater,4.3,Soybean,Rice
Summer,Hilly,Clay,Irrigated,21.8,Corn,Rice
Winter,Plain,Sandy,Groundwater,17.6,Corn,Barley
Monsoon,Plain,Clay,Rainfed,39.6,Cotton,Paddy
Winter,Plain,Sandy,Groundwater,1.0,Sugarcane,Barley
Winter,Plain,Sandy,Irrigated,29.0,Corn,Barley
Monsoon,Coastal,Clay,Groundwater,13.7,Soybean,Paddy
Winter,Hilly,Sandy,Irrigated,49.7,Rice,Barley
Summer,Plain,Sandy,Irrigated,45.5,Wheat,Cotton
Monsoon,Hilly,Loam,Irrigated,44.8,Wheat,Rice
Summer,Plain,Clay,Rainfed,11.6,Sugarcane,Rice
Monsoon,Hilly,Silt,Irrigated,13.6,Wheat,Groundnut
Winter,Coastal,Clay,Rainfed,1.8,Sugarcane,Mustard
Monsoon,Hilly,Silt,Irrigated,48.8,Cotton,Groundnut
Winter,Hilly,Sandy,Irrigated,3.7,Sugarcane,Barley
Monsoon,Coastal,Clay,Groundwater,46.4,Soybean,Paddy
Winter,Plain,Clay,Irrigated,8.0,Cotton,Mustard
Monsoon,Coastal,Silt,Irrigated,24.7,Sugarcane,Groundnut
Summer,Coastal,Silt,Rainfed,22.4,Soybean,Sugarcane
Winter,Hilly,Silt,Irrigated,8.4,Sugarcane,Pea
Winter,Plain,Loam,Groundwater,29.5,Rice,Wheat
Monsoon,Plain,Sandy,Groundwater,31.0,Corn,Soybean
Winter,Plain,Silt,Groundwater,35.1,Cotton,Pea
Summer,Hilly,Loam,Groundwater,14.2,Sugarcane,Maize
Winter,Coastal,Loam,Irrigated,8.7,Sugarcane,Wheat
Summer,Hilly,Silt,Irrigated,3.6,Rice,Sugarcane
Winter,Coastal,Silt,Irrigated,20.7,Soybean,Pea
Winter,Hilly,Sandy,Groundwater,11.2,Wheat,Barley
Monsoon,Plain,Sandy,Irrigated,20.4,Corn,Soybean
Monsoon,Plain,Silt,Irrigated,9.0,Sugarcane,Groundnut
Winter,Plain,Sandy,Rainfed,28.4,Corn,Barley
Winter,Coastal,Sandy,Irrigated,9.4,Sugarcane,Barley
Summer,Plain,Sandy,Groundwater,8.6,Rice,Cotton
Winter,Coastal,Sandy,Irrigated,23.6,Cotton,Barley
Summer,Coastal,Sandy,Rainfed,49.2,Sugarcane,Cotton
Monsoon,Hilly,Clay,Irrigated,33.6,Corn,Paddy
Summer,Hilly,Loam,Rainfed,17.3,Sugarcane,Maize
Monsoon,Plain,Sandy,Rainfed,28.5,Soybean,Soybean
Monsoon,Coastal,Silt,Irrigated,15.0,Cotton,Groundnut
Monsoon,Plain,Silt,Groundwater,14.9,Rice,Groundnut
Winter,Coastal,Sandy,Groundwater,16.5,Rice,Barley
Monsoon,Coastal,Loam,Rainfed,26.2,Wheat,Rice
Summer,Hilly,Loam,Groundwater,17.4,Rice,Maize
Summer,Coastal,Loam,Irrigated,46.5,Corn,Maize
Summer,Coastal,Sandy,Irrigated,10.8,Rice,Cotton
Summer,Plain,Clay,Irrigated,13.1,Soybean,Rice
Summer,Plain,Clay,Groundwater,11.2,Wheat,Rice
Monsoon,Hilly,Sandy,Irrigated,33.0,Corn,Soybean
Summer,Coastal,Loam,Rainfed,34.3,Wheat,Maize
Summer,Plain,Loam,Irrigated,29.8,Sugarcane,Maize
Summer,Plain,Silt,Rainfed,32.2,Soybean,Sugarcane
Summer,Plain,Loam,Rainfed,24.2,Corn,Maize
Summer,Coastal,Sandy,Rainfed,26.1,Cotton,Cotton
Winter,Coastal,Sandy,Irrigated,28.3,Rice,Barley
Summer,Hilly,Clay,Irrigated,3.8,Corn,Rice
Summer,Hilly,Sandy,Rainfed,40.3,Soybean,Cotton
Winter,Plain,Clay,Groundwater,30.9,Wheat,Mustard
Winter,Coastal,Silt,Irrigated,18.1,Rice,Pea
Winter,Hilly,Clay,Groundwater,7.7,Cotton,Mustard
Summer,Hilly,Sandy,Irrigated,14.5,Corn,Cotton
Winter,Coastal,Sandy,Rainfed,4.3,Cotton,Barley
Summer,Plain,Sandy,Irrigated,37.4,Cotton,Cotton
Monsoon,Plain,Clay,Rainfed,21.2,Soybean,Paddy
Monsoon,Coastal,Silt,Rainfed,27.8,Cotton,Groundnut
Monsoon,Hilly,Silt,Rainfed,23.1,Soybean,Groundnut
Summer,Coastal,Silt,Rainfed,3.8,Rice,Sugarcane
Winter,Hilly,Loam,Rainfed,13.1,Sugarcane,Wheat
Winter,Hilly,Clay,Groundwater,11.0,Wheat,Mustard
Winter,Coastal,Clay,Irrigated,50.0,Sugarcane,Mustard
Winter,Hilly,Sandy,Irrigated,3.8,Wheat,Barley
Monsoon,Hilly,Silt,Irrigated,34.6,Corn,Groundnut
Summer,Plain,Silt,Rainfed,35.3,Wheat,Sugarcane
Monsoon,Coastal,Loam,Groundwater,16.9,Sugarcane,Rice
Monsoon,Hilly,Loam,Rainfed,27.8,Wheat,Rice
Summer,Plain,Loam,Rainfed,32.0,Cotton,Maize
Winter,Coastal,Clay,Irrigated,23.3,Rice,Mustard
Summer,Coastal,Clay,Groundwater,34.7,Cotton,Rice
Summer,Hilly,Sandy,Rainfed,2.8,Wheat,Cotton
Winter,Plain,Sandy,Rainfed,49.2,Cotton,Barley
Monsoon,Hilly,Clay,Groundwater,11.7,Sugarcane,Paddy
Monsoon,Hilly,Loam,Irrigated,1.7,Rice,Rice
Monsoon,Plain,Silt,Irrigated,12.2,Wheat,Groundnut
Winter,Coastal,Loam,Irrigated,34.1,Rice,Wheat
Winter,Hilly,Clay,Rainfed,33.0,Cotton,Mustard
Winter,Plain,Clay,Irrigated,27.8,Rice,Mustard
Monsoon,Hilly,Loam,Rainfed,47.0,Cotton,Rice
Monsoon,Plain,Silt,Groundwater,48.7,Sugarcane,Groundnut
Monsoon,Plain,Clay,Rainfed,18.8,Corn,Paddy
Winter,Coastal,Clay,Rainfed,27.3,Cotton,Mustard
Monsoon,Coastal,Sandy,Rainfed,13.1,Rice,Soybean
Summer,Plain,Clay,Irrigated,26.4,Sugarcane,Rice
Monsoon,Plain,Sandy,Groundwater,30.6,Wheat,Soybean
Summer,Plain,Silt,Irrigated,17.9,Wheat,Sugarcane
Winter,Hilly,Sandy,Irrigated,45.1,Sugarcane,Barley
Monsoon,Hilly,Sandy,Groundwater,43.9,Soybean,Soybean
Monsoon,Coastal,Loam,Irrigated,45.2,Wheat,Rice
Winter,Coastal,Loam,Groundwater,7.2,Soybean,Wheat
Monsoon,Plain,Sandy,Rainfed,29.4,Wheat,Soybean
Monsoon,Coastal,Sandy,Groundwater,30.3,Wheat,Soybean
Summer,Plain,Clay,Irrigated,20.3,Wheat,Rice
Summer,Hilly,Clay,Irrigated,34.2,Rice,Rice
Winter,Coastal,Loam,Irrigated,8.5,Corn,Wheat
Monsoon,Coastal,Clay,Rainfed,9.9,Rice,Paddy
Monsoon,Plain,Loam,Groundwater,49.4,Wheat,Rice
Monsoon,Coastal,Loam,Irrigated,41.1,Corn,Rice
Winter,Plain,Loam,Rainfed,47.5,Soybean,Wheat
Monsoon,Plain,Sandy,Rainfed,27.0,Cotton,Soybean
Monsoon,Coastal,Clay,Rainfed,35.1,Sugarcane,Paddy
Winter,Hilly,Loam,Groundwater,4.4,Cotton,Wheat
Monsoon,Coastal,Clay,Irrigated,15.3,Soybean,Paddy
Monsoon,Plain,Clay,Groundwater,45.1,Rice,Paddy
Winter,Plain,Sandy,Groundwater,13.5,Sugarcane,Barley
Summer,Coastal,Sandy,Irrigated,7.5,Sugarcane,Cotton
Winter,Plain,Loam,Rainfed,46.9,Cotton,Wheat
Winter,Plain,Loam,Groundwater,37.7,Wheat,Wheat
Winter,Coastal,Sandy,Groundwater,7.7,Wheat,Barley
Summer,Hilly,Loam,Irrigated,7.9,Rice,Maize
Winter,Plain,Clay,Rainfed,46.6,Rice,Mustard
Winter,Coastal,Silt,Irrigated,35.9,Cotton,Pea
Winter,Coastal,Clay,Groundwater,49.5,Sugarcane,Mustard
Monsoon,Hilly,Silt,Rainfed,34.7,Rice,Groundnut
Winter,Coastal,Silt,Irrigated,14.3,Rice,Pea
Monsoon,Coastal,Silt,Rainfed,35.9,Soybean,Groundnut
Monsoon,Plain,Silt,Groundwater,43.0,Wheat,Groundnut
Summer,Plain,Loam,Groundwater,46.4,Sugarcane,Maize
Winter,Hilly,Sandy,Groundwater,35.9,Corn,Barley
Summer,Coastal,Loam,Groundwater,1.1,Wheat,Maize
Winter,Plain,Loam,Groundwater,19.1,Corn,Wheat
Summer,Plain,Clay,Irrigated,36.7,Cotton,Rice
Summer,Plain,Clay,Rainfed,29.5,Corn,Rice
Summer,Hilly,Clay,Groundwater,33.4,Soybean,Rice
Summer,Coastal,Clay,Irrigated,10.5,Sugarcane,Rice
Winter,Coastal,Clay,Rainfed,32.6,Soybean,Mustard
Monsoon,Plain,Loam,Groundwater,4.7,Cotton,Rice
Monsoon,Hilly,Clay,Rainfed,21.7,Corn,Paddy
Monsoon,Coastal,Silt,Rainfed,2.6,Corn,Groundnut
Winter,Coastal,Clay,Rainfed,13.6,Wheat,Mustard
Summer,Hilly,Sandy,Groundwater,45.6,Soybean,Cotton
